user_id,status,city,job_title,organization_id,contracts,description,skills
27,published,PELHAM,Organic Lab Worker,27,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'training': 1, 'collaboration': 1, 'volleyball': 2, 'teamwork': 1, 'design': 1, 'project management': 1}}"
28,published,ARECIBO,Compliance Engineer,28,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'organizational': 1, 'foundation': 2, 'training': 2, 'innovation': 1}}"
29,published,CROGHAN,Chief of Career Pathways and Integrated Learning,29,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'collaboration': 1, 'innovation': 3}}"
30,published,GILBERTOWN,Assistant Coach,30,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'collaboration': 1, 'documentation': 1}}"
31,published,RAIFORD,IT Support Staff,31,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'mobile': 1, 'reporting': 1}}"
32,published,MEXIA,Meeting Specialist,32,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'training': 1, 'implementation': 3, 'e-commerce': 1, 'coaching': 1, 'leadership': 1, 'go': 1, 'technical': 1, 'project management': 1}}"
33,published,GALLION,Freelance Travel Writer,33,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'hardware': 3, 'mobile': 1, 'coaching': 1, 'reporting': 1, 'design': 1}}"
34,published,HOBOKEN,Account Executive,34,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'training': 1, 'certifications': 1, 'http': 1, 'processing': 1, 'implementation': 1, 'documentation': 2, 'programming': 1, 'prototyping': 1, 'tech support': 1, 'penetration testing': 1, 'data processing': 1, 'technical': 8, 'networks': 1}}"
35,published,HOUSTON,Process Engineer,35,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'reporting tools': 1, 'training': 1, 'collaboration': 1, 'reporting': 3, 'hardware': 1, 'leadership': 4, 'design': 1, 'internet': 1, 'project management': 2}}"
36,published,PELL CITY,Catering Manager,36,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'ai': 5, 'communication': 1, 'e-commerce': 3, 'design': 1, 'mobile': 2, 'assembleur': 1, 'ensemble': 2}}"
37,published,MILLBURY,Roadie,37,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'mobile': 1}}"
38,published,HOUSTON,Research and Development Technician,38,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'git': 2, 'http': 1, 'nodejs': 1, 'mobile': 1, 'communication': 1, 'svg': 1, 'node.js': 1, 'e-commerce': 2, 'html': 1, 'design': 1, 'internet': 3, 'angular2': 1, 'angular': 1}}"
39,published,CENTRALIA,Human Resources Assistant,39,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'ai': 4, 'mobile': 2}}"
40,published,WOODSVILLE,Solar Installers,40,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'less': 1, 'ai': 2, 'scrum': 1, 'sencha touch': 1, 'mobile': 4, 'framework7': 1, 'internet': 1, 'android': 1, 'phonegap': 1, 'extjs': 1}}"
41,published,HAZEL GREEN,Travel Consultant,41,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'internet': 1}}"
42,published,WILMINGTON,Stationary Engineer,42,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'communication': 1, 'internet': 1, 'design': 1, 'diagnostics': 1}}"
43,published,SCHENECTADY,Material Handler,43,AL,'Lorem ipsum dolor sit amet consectetur adipiscing elit. Nam sed pharetra felis. Sed fermentum mauris imperdiet ante laoreet iaculis. Maecenas maximus mi vel ligula finibus eget ullamcorper sapien fringilla. Vivamus gravida laoreet diam non faucibus nisi semper aliquet. Aliquam pretium mi eu efficitur ultrices. Proin id dui vel odio pretium vehicula quis sit amet metus. Ut felis arcu fermentum sagittis lacus sit amet placerat euismod quam. Donec tristique ipsum eu tortor finibus laoreet. Fusce et ligula pretium dictum velit eu dictum augue. Maecenas varius sapien ut ipsum luctus non fringilla mauris auctor. Aenean a magna turpis. Donec mollis a felis eu congue. Ut elementum tortor in orci aliquam tincidunt. Nullam ut nibh vel dui interdum ultricies. Nunc id nibh vel leo sodales auctor sed vitae nunc. Fusce justo nisi egestas vitae semper non tincidunt nec augue.',"{'skills': {'implementation': 1, 'communication': 2}}"
